,document,topic,distr
904,2018\28_main_body.txt,-1,"[6.84421652e-02 6.93999358e-02 8.03859424e-02 5.64160056e-02
 5.89445915e-02 8.30668005e-02 5.84708194e-02 5.99499857e-02
 7.01643427e-02 1.08185877e-01 6.10013266e-02 8.79889335e-07]"
905,2018\29_main_body.txt,2,"[0.00700212 0.01409558 0.5936867  0.01585612 0.01378415 0.01523929
 0.01158302 0.0169745  0.01782491 0.02656205 0.01691601 0.00407666]"
906,2018\2_main_body.txt,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
907,2018\31_main_body.txt,-1,"[0.         0.11826537 0.         0.07493896 0.09978372 0.15568135
 0.         0.07155295 0.08858108 0.         0.         0.        ]"
908,2018\32_main_body.txt,-1,"[2.67916707e-26 1.13870560e-01 6.66611388e-02 8.81039064e-02
 1.36115059e-01 1.25140188e-01 9.30617104e-13 7.76891259e-02
 9.55671745e-02 7.54507109e-02 8.79388219e-02 3.04469673e-28]"
909,2018\33_main_body.txt,-1,"[7.17505643e-19 8.04567239e-02 1.67611113e-01 7.73902696e-02
 7.13928509e-02 8.26982832e-02 3.54257845e-05 8.53338977e-02
 8.68982755e-02 1.18250875e-01 8.78960502e-02 6.68286817e-21]"
910,2018\34_main_body.txt,2,"[0.0052194  0.01047465 0.63992836 0.01100532 0.00985272 0.01124975
 0.00934127 0.01208463 0.01249575 0.02208093 0.01242182 0.00310991]"
911,2018\35_main_body.txt,-1,"[2.06352287e-72 1.83708866e-01 1.79057680e-68 6.67419712e-57
 8.23551502e-57 5.34168706e-01 2.29569975e-70 7.20515139e-57
 1.00186639e-56 2.16154748e-68 2.93917607e-68 3.76787366e-73]"
912,2018\36_main_body.txt,4,"[2.26710438e-08 5.89249174e-08 3.26991358e-08 7.18956999e-08
 8.93353548e-01 6.31812194e-08 2.49548872e-08 5.37595049e-08
 6.44227154e-08 3.54559314e-08 4.68212122e-08 1.97853173e-08]"
913,2018\37_main_body.txt,-1,"[0.         0.10605415 0.         0.07653299 0.10363548 0.15957321
 0.         0.07203525 0.0910821  0.         0.         0.        ]"
914,2018\38_main_body.txt,-1,"[7.75445301e-39 3.09665534e-02 3.16197467e-02 4.27644109e-02
 3.42309075e-02 3.47711112e-02 2.62893693e-02 8.35100540e-02
 5.87369889e-02 3.21143527e-02 5.53807681e-02 5.99331406e-42]"
915,2018\39_main_body.txt,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
916,2018\3_main_body.txt,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
917,2018\40_main_body.txt,1,"[0.01129354 0.3086473  0.02631737 0.03598924 0.04214568 0.06990485
 0.01609709 0.03512595 0.03941242 0.0330253  0.02623363 0.00916826]"
918,2018\41_main_body.txt,1,"[0.00204386 0.69755891 0.00541099 0.00628079 0.00678707 0.01082307
 0.00310201 0.00624582 0.00675332 0.00697456 0.00466918 0.00163626]"
919,2018\42_main_body.txt,2,"[0.01386421 0.02513698 0.42569514 0.02725438 0.02436115 0.02795253
 0.02281105 0.03072345 0.03205222 0.05119943 0.02995123 0.00788675]"
920,2018\43_main_body.txt,-1,"[1.12456953e-01 5.86691975e-02 7.49350751e-02 6.06638076e-02
 5.84470771e-02 7.28126778e-02 7.15307345e-02 6.73554938e-02
 7.56481072e-02 7.50985708e-02 6.27226568e-02 9.69350088e-11]"
921,2018\44_main_body.txt,4,"[0.01312643 0.03376177 0.01860796 0.04012259 0.31125846 0.03691561
 0.01417649 0.02973263 0.03683243 0.02021196 0.02558873 0.01119768]"
922,2018\45_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
923,2018\46_main_body.txt,0,"[9.81585302e-01 5.55662748e-43 6.52601754e-43 5.33320956e-43
 5.43009230e-43 6.65864576e-43 7.29450083e-43 5.99397694e-43
 6.38110678e-43 6.73364528e-43 5.57287923e-43 7.14876225e-45]"
924,2018\48_main_body.txt,-1,"[2.34482714e-23 9.51652736e-02 6.57627365e-16 8.80997774e-02
 1.05543555e-01 1.12769307e-01 6.10683830e-20 8.06359501e-02
 1.06368529e-01 7.38942477e-16 2.54058227e-15 2.00590148e-24]"
925,2018\49_main_body.txt,0,"[7.28263285e-01 1.23425337e-02 1.46097960e-02 1.27474822e-02
 1.25979097e-02 1.56578613e-02 1.49483969e-02 1.40679186e-02
 1.60287395e-02 1.48974470e-02 1.28518074e-02 1.30498188e-04]"
926,2018\4_main_body.txt,7,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
927,2018\50_main_body.txt,4,"[4.69706548e-05 1.26593321e-04 6.66082746e-05 1.27060689e-04
 8.17956723e-01 1.43703894e-04 5.07504543e-05 1.03799757e-04
 1.25680660e-04 7.38877630e-05 8.80687439e-05 4.16196525e-05]"
928,2018\5_main_body.txt,3,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
929,2018\6_main_body.txt,4,"[0.02243644 0.04764374 0.02868106 0.04691979 0.07712466 0.06627893
 0.02195127 0.04063877 0.05163359 0.03198632 0.03251335 0.01817383]"
930,2018\7_main_body.txt,-1,"[5.35859239e-02 1.24328048e-01 6.23209289e-02 7.41724742e-02
 8.55862570e-02 8.49146238e-02 4.82943206e-02 6.34110316e-02
 7.28970830e-02 6.91910182e-02 7.61422419e-02 2.73919461e-28]"
931,2018\8_main_body.txt,0,"[6.10207983e-01 2.24706608e-02 2.64689046e-02 2.28022029e-02
 2.23403034e-02 2.54784549e-02 3.08088388e-02 2.60953597e-02
 2.59727518e-02 2.62021214e-02 2.38926787e-02 2.37870573e-04]"
932,2018\9_main_body.txt,4,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
933,2019\0_main_body.txt,0,"[9.85829259e-01 3.19519564e-57 3.57804339e-57 3.14908724e-57
 3.24592986e-57 4.10984119e-57 3.52722953e-57 3.33520614e-57
 3.87239546e-57 3.73552511e-57 3.15652239e-57 3.34574308e-59]"
934,2019\10_main_body.txt,-1,"[0.08928449 0.06132795 0.05905365 0.0583854  0.06513127 0.08966554
 0.05313716 0.06026793 0.07701757 0.0646907  0.05749692 0.00739962]"
935,2019\11_main_body.txt,-1,"[3.13963729e-04 4.65331815e-02 3.02585543e-02 4.47287852e-02
 5.49815577e-02 4.41622802e-02 2.46071472e-02 3.47239393e-02
 4.15131447e-02 3.27271890e-02 4.06384154e-02 2.41637292e-07]"
936,2019\12_main_body.txt,0,"[9.53500850e-01 6.83180173e-15 8.22990273e-15 7.14548901e-15
 6.83904288e-15 7.77096708e-15 9.18234942e-15 8.66247020e-15
 8.31955991e-15 8.05253487e-15 7.65424502e-15 7.17902613e-17]"
937,2019\13_main_body.txt,-1,"[4.25377818e-49 9.18197971e-02 8.18302295e-42 8.09841167e-02
 9.46035203e-02 1.44316050e-01 8.31196098e-46 8.25312992e-02
 1.05043438e-01 9.30888317e-42 2.29308843e-41 3.14477530e-50]"
938,2019\14_main_body.txt,-1,"[0.08035979 0.03945526 0.04792508 0.03886398 0.03896715 0.04840974
 0.05106594 0.04526913 0.04777015 0.04930152 0.04152672 0.07185918]"
939,2019\15_main_body.txt,-1,"[1.07805142e-01 6.02457135e-02 7.60465970e-02 5.56311668e-02
 5.67824152e-02 7.46779516e-02 7.69731158e-02 6.18459056e-02
 6.85003989e-02 8.10973034e-02 5.90145784e-02 1.81724437e-07]"
940,2019\16_main_body.txt,2,"[1.40821148e-15 3.68027420e-15 9.45329084e-01 3.03839349e-15
 2.89974992e-15 3.37580926e-15 2.93415062e-15 3.19770218e-15
 3.30457955e-15 9.67668379e-15 3.52243591e-15 9.33034598e-16]"
941,2019\17_main_body.txt,0,"[9.99999996e-01 1.85482302e-62 2.14540680e-62 1.81337363e-62
 1.85222326e-62 2.24651453e-62 2.39597141e-62 1.99622121e-62
 2.15145279e-62 2.20365199e-62 1.85936857e-62 7.33301889e-64]"
942,2019\18_main_body.txt,2,"[9.45702612e-11 2.31612199e-10 9.21974134e-01 2.05506365e-10
 1.91722659e-10 2.21829509e-10 1.94818982e-10 2.21815274e-10
 2.26439288e-10 5.90704706e-10 2.44875709e-10 6.21014190e-11]"
943,2019\19_main_body.txt,11,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
944,2019\1_main_body.txt,4,"[0.01812285 0.04595529 0.02472521 0.04599534 0.1031765  0.05620027
 0.01887866 0.03748371 0.04735541 0.02750175 0.03114393 0.01548643]"
945,2019\21_main_body.txt,3,"[0.00242188 0.0122136  0.00583826 0.64795037 0.02000878 0.01182088
 0.00389503 0.01531302 0.0155285  0.00590191 0.00943266 0.00163627]"
946,2019\22_main_body.txt,3,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
947,2019\23_main_body.txt,1,"[6.40847522e-18 9.99999998e-01 1.36599709e-17 1.84109073e-17
 2.17246940e-17 3.19301458e-17 8.74609416e-18 1.75594619e-17
 1.94426687e-17 1.63403572e-17 1.41612294e-17 5.31648053e-18]"
948,2019\24_main_body.txt,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
949,2019\25_main_body.txt,-1,"[4.69069909e-90 7.10583267e-02 6.18635010e-02 9.48552654e-02
 9.22684971e-02 8.67339483e-02 1.53760751e-76 9.91851847e-02
 2.24531950e-01 6.60634918e-02 8.79610275e-02 5.06091132e-92]"
950,2019\26_main_body.txt,4,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
951,2019\27_main_body.txt,9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
952,2019\28_main_body.txt,9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
953,2019\29_main_body.txt,-1,"[4.41568756e-07 3.61455801e-02 6.80555723e-02 2.97698453e-02
 2.86045314e-02 3.42000436e-02 3.53216365e-02 3.26097596e-02
 3.36722545e-02 7.17987365e-02 3.60794820e-02 3.49873601e-10]"
954,2019\2_main_body.txt,4,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
955,2019\30_main_body.txt,-1,"[9.70894906e-45 8.67948709e-02 1.63155256e-01 6.79958307e-02
 6.57337051e-02 7.81184297e-02 4.22810844e-31 7.30469375e-02
 7.55766290e-02 1.84221620e-01 8.20320753e-02 1.06473689e-46]"
956,2019\31_main_body.txt,-1,"[2.85635276e-26 2.39685516e-01 2.23745015e-22 7.79631831e-11
 9.19539427e-11 4.64305521e-01 2.88739706e-24 8.15777619e-11
 1.07612884e-10 2.65471910e-22 3.35062511e-22 4.49978479e-27]"
957,2019\32_main_body.txt,-1,"[6.66651797e-04 3.82913167e-02 3.42441748e-02 3.62144476e-02
 4.11229775e-02 5.57364884e-02 2.89351911e-02 3.65210448e-02
 4.87236851e-02 3.82435564e-02 3.55899778e-02 4.86087509e-07]"
958,2019\33_main_body.txt,4,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
959,2019\36_main_body.txt,2,"[0.02490275 0.04198044 0.14143659 0.04597731 0.04116627 0.04737067
 0.03968581 0.05252259 0.05453955 0.08456592 0.04988415 0.013611  ]"
960,2019\37_main_body.txt,-1,"[1.13565389e-100 5.13810722e-002 3.10420997e-002 4.30397183e-002
 6.96108689e-002 5.58210985e-002 2.53408545e-002 3.70128559e-002
 4.54893756e-002 3.47592532e-002 4.20673986e-002 9.27233647e-104]"
961,2019\38_main_body.txt,-1,"[7.36186105e-147 8.80861548e-002 1.60739474e-139 7.54959728e-002
 8.94069361e-002 1.69989532e-001 1.57364089e-143 7.88410593e-002
 1.04277036e-001 1.90158834e-139 4.62688038e-139 6.27305874e-148]"
962,2019\3_main_body.txt,4,"[0.0011309  0.0030688  0.00164119 0.00337117 0.72043996 0.00329635
 0.00124486 0.00263609 0.0031446  0.00179768 0.00230015 0.00099881]"
963,2019\4_main_body.txt,-1,"[1.42305424e-35 9.22880881e-02 3.38749124e-28 8.02182993e-02
 1.24041387e-01 1.34039439e-01 3.35764911e-32 7.26288255e-02
 9.22813442e-02 3.81872643e-28 1.13387220e-27 1.15475930e-36]"
964,2019\5_main_body.txt,0,"[9.99840420e-01 1.31221042e-05 1.52864270e-05 1.34926913e-05
 1.31462368e-05 1.47127529e-05 1.78624401e-05 1.52085587e-05
 1.50803753e-05 1.50544991e-05 1.39718951e-05 1.26389146e-05]"
965,2019\6_main_body.txt,2,"[0.02138101 0.03726875 0.23869992 0.04060842 0.03637053 0.0417949
 0.03441689 0.04580623 0.04786267 0.07514315 0.04409135 0.01187104]"
966,2019\7_main_body.txt,-1,"[2.77047394e-07 3.57306350e-02 4.46885932e-02 3.68691851e-02
 3.53403521e-02 4.44972038e-02 3.84756232e-02 4.05366712e-02
 4.71957056e-02 4.56788147e-02 3.83850540e-02 1.70921372e-10]"
967,2019\8_main_body.txt,0,"[9.25359088e-01 2.11648224e-07 2.72178022e-07 2.04147506e-07
 2.01955417e-07 2.43868069e-07 3.35455454e-07 2.25300784e-07
 2.36682846e-07 2.68645938e-07 2.15231934e-07 2.31812814e-09]"
968,2019\9_main_body.txt,5,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
969,2020\0_main_body.txt,3,"[1.83399618e-10 9.07059582e-10 4.37548017e-10 9.18256073e-01
 1.52914707e-09 8.94164136e-10 2.93765126e-10 1.20414781e-09
 1.19346273e-09 4.43805828e-10 7.27060418e-10 1.24969683e-10]"
970,2020\10_main_body.txt,4,"[0.00126533 0.00335008 0.00184577 0.00418405 0.70736332 0.00348759
 0.00140256 0.0030206  0.00358944 0.00199214 0.00268119 0.00109762]"
971,2020\11_main_body.txt,-1,"[1.04869294e-06 6.15229637e-02 3.19024125e-02 3.64017202e-02
 4.66803264e-02 5.26790008e-02 2.49710489e-02 3.42383144e-02
 4.01761975e-02 3.71552158e-02 3.92216549e-02 8.87264197e-10]"
972,2020\12_main_body.txt,0,"[9.69453187e-01 2.50686795e-24 2.91760642e-24 2.51956848e-24
 2.49475034e-24 2.87544100e-24 3.36175398e-24 2.87180385e-24
 2.90271402e-24 2.92176788e-24 2.62485889e-24 2.73104701e-26]"
973,2020\13_main_body.txt,0,"[9.71606162e-01 1.91669946e-26 2.27841487e-26 1.98518230e-26
 1.91426748e-26 2.14543694e-26 2.67270531e-26 2.27653862e-26
 2.22754273e-26 2.22325607e-26 2.08136209e-26 1.93523826e-28]"
974,2020\14_main_body.txt,0,"[9.99999643e-01 2.97789035e-08 3.53667766e-08 3.05487001e-08
 2.95393016e-08 3.31265932e-08 4.21194207e-08 3.46811966e-08
 3.41468629e-08 3.45103340e-08 3.19191408e-08 1.75885563e-08]"
975,2020\15_main_body.txt,0,"[9.99958210e-01 3.57937701e-06 4.27773704e-06 3.71471641e-06
 3.57395417e-06 4.01946614e-06 4.96846168e-06 4.31760793e-06
 4.20187741e-06 4.17224036e-06 3.92042412e-06 1.03967744e-06]"
976,2020\16_main_body.txt,0,"[9.99982215e-01 1.46262795e-06 1.67691849e-06 1.56210577e-06
 1.50780624e-06 1.67812617e-06 1.88609025e-06 1.80663395e-06
 1.77893727e-06 1.65963190e-06 1.59843956e-06 1.16496786e-06]"
977,2020\17_main_body.txt,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
978,2020\18_main_body.txt,1,"[2.89245681e-10 9.17127235e-01 7.44346770e-10 8.88040587e-10
 9.72472891e-10 1.54105485e-09 4.37226806e-10 8.80783856e-10
 9.52316451e-10 9.44771467e-10 6.54678465e-10 2.32503336e-10]"
979,2020\19_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
980,2020\1_main_body.txt,4,"[0.02058113 0.04752911 0.02683299 0.04563622 0.08900806 0.06765116
 0.02059453 0.03913629 0.04989033 0.03019487 0.03158198 0.01734508]"
981,2020\20_main_body.txt,1,"[3.66695382e-27 9.99999998e-01 7.20180563e-27 8.03277555e-27
 8.99901109e-27 1.21740103e-26 4.69862809e-27 7.76537174e-27
 8.43024251e-27 8.66269391e-27 6.87154264e-27 3.20824293e-27]"
982,2020\21_main_body.txt,1,"[0.01063246 0.355386   0.02895966 0.03234965 0.03458308 0.05537353
 0.01630173 0.032421   0.03493906 0.03809052 0.02426112 0.00852207]"
983,2020\22_main_body.txt,-1,"[1.21400785e-01 5.92773555e-02 7.28722573e-02 6.13203977e-02
 5.94950331e-02 7.16181213e-02 7.61809715e-02 6.59844392e-02
 7.29176013e-02 7.22483154e-02 6.16459007e-02 1.81991212e-12]"
984,2020\23_main_body.txt,0,"[9.10601197e-01 1.65546713e-05 2.14436987e-05 1.59144696e-05
 1.57955285e-05 1.93160102e-05 2.52068306e-05 1.75009339e-05
 1.86001635e-05 2.13090175e-05 1.67666773e-05 1.82265836e-07]"
985,2020\24_main_body.txt,3,"[0.00816272 0.03744551 0.01900486 0.32136282 0.06177017 0.03925912
 0.01261743 0.05982019 0.06097577 0.01932246 0.03254344 0.00549278]"
986,2020\25_main_body.txt,-1,"[6.11254153e-34 5.64612830e-02 1.54006999e-26 7.67975095e-02
 6.21015726e-02 6.41496056e-02 1.56973203e-30 2.33893893e-01
 1.01427934e-01 1.52198694e-26 6.38182563e-26 4.67887304e-35]"
987,2020\26_main_body.txt,1,"[4.66827030e-23 9.62672355e-01 1.20112176e-22 1.47923705e-22
 1.61052874e-22 2.50457317e-22 7.04632969e-23 1.44332611e-22
 1.56179843e-22 1.47128104e-22 1.08976627e-22 3.70102652e-23]"
988,2020\27_main_body.txt,1,"[0.00298497 0.64287936 0.00629402 0.01014724 0.01353147 0.02222835
 0.00406305 0.00948693 0.01102701 0.00747917 0.00710647 0.0023959 ]"
989,2020\28_main_body.txt,-1,"[0.06371289 0.03844305 0.0531408  0.03682962 0.03573515 0.04333113
 0.06551048 0.04250892 0.0434285  0.05130381 0.04029871 0.05522939]"
990,2020\29_main_body.txt,1,"[0.00390437 0.60444684 0.00816233 0.01369548 0.01829446 0.02790401
 0.00529645 0.01237492 0.01442373 0.00946756 0.00937772 0.00304454]"
991,2020\2_main_body.txt,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
992,2020\30_main_body.txt,-1,"[3.59958771e-02 2.94789620e-02 3.34247087e-02 3.02970342e-02
 2.99086105e-02 4.03917100e-02 2.83736482e-02 3.73537338e-02
 4.80656046e-02 3.62962520e-02 3.31165924e-02 2.84037393e-05]"
993,2020\31_main_body.txt,-1,"[9.58652820e-02 6.56611924e-02 6.34736797e-02 6.19018173e-02
 6.90677379e-02 9.68142645e-02 5.69389907e-02 6.40215967e-02
 8.17155087e-02 6.98003101e-02 6.12105844e-02 1.60555339e-09]"
994,2020\33_main_body.txt,1,"[2.93025183e-47 9.81694114e-01 6.73409024e-47 9.86243610e-47
 1.17078072e-46 1.80171370e-46 4.20235218e-47 9.33106020e-47
 1.03815636e-46 8.01597068e-47 7.13670925e-47 2.34197153e-47]"
995,2020\34_main_body.txt,0,"[9.86208496e-01 4.50772294e-59 5.25994996e-59 4.50931002e-59
 4.49941378e-59 5.26542907e-59 6.05587939e-59 5.10907989e-59
 5.25668098e-59 5.30139422e-59 4.67968231e-59 5.13848394e-61]"
996,2020\35_main_body.txt,0,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
997,2020\36_main_body.txt,3,"[0.0102058  0.05387196 0.02385276 0.17129722 0.10666871 0.05596578
 0.01561957 0.0645946  0.07582401 0.02500614 0.03802157 0.00705936]"
998,2020\37_main_body.txt,0,"[8.93450042e-01 2.93374883e-04 3.52261539e-04 3.03542075e-04
 2.93247923e-04 3.32067110e-04 4.17583456e-04 3.48396464e-04
 3.43349014e-04 3.44173635e-04 3.18356199e-04 3.03979689e-06]"
999,2020\38_main_body.txt,-1,"[1.02440069e-85 5.85137899e-02 6.05745495e-02 7.53111605e-02
 5.95498374e-02 5.86944151e-02 3.95110083e-72 8.63063661e-02
 7.20476637e-02 6.06242137e-02 3.52482064e-01 1.10330855e-87]"
1000,2020\39_main_body.txt,0,"[9.99999996e-001 2.52223618e-275 3.17601788e-275 2.55075900e-275
 2.45156472e-275 2.83825993e-275 3.73402124e-275 3.02135212e-275
 2.95437554e-275 3.07349008e-275 2.76520886e-275 8.78524105e-277]"
1001,2020\3_main_body.txt,3,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
1002,2020\40_main_body.txt,-1,"[1.87211807e-205 9.30485459e-002 4.45715812e-198 8.11609923e-002
 1.26923015e-001 1.38034432e-001 4.41892749e-202 7.37622022e-002
 9.41715210e-002 5.03147607e-198 1.49694182e-197 1.52834467e-206]"
1003,2020\41_main_body.txt,0,"[0.32061953 0.05680654 0.0698825  0.05046049 0.05178477 0.0652005
 0.07533663 0.05486224 0.0592453  0.07332686 0.05345351 0.06902113]"
1004,2020\42_main_body.txt,-1,"[0.11458823 0.05371895 0.06915394 0.04951815 0.04977906 0.06266143
 0.0771741  0.05574296 0.05932515 0.07122338 0.0531687  0.02169122]"
1005,2020\43_main_body.txt,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1006,2020\44_main_body.txt,-1,"[0.0581367  0.05028352 0.06018205 0.04989635 0.04812716 0.06071219
 0.04681169 0.05351086 0.06313107 0.06375216 0.05271599 0.05391627]"
1007,2020\45_main_body.txt,-1,"[1.22596428e-31 1.13399440e-01 7.43820535e-02 8.19700522e-02
 1.01978637e-01 1.47014752e-01 4.16521098e-18 7.89093951e-02
 9.94126350e-02 8.84283077e-02 8.51013010e-02 1.39582726e-33]"
1008,2020\46_main_body.txt,-1,"[0.05061536 0.05313025 0.06378101 0.04810744 0.0471327  0.05986953
 0.04474679 0.05056475 0.05734531 0.07138141 0.052899   0.05043385]"
1009,2020\47_main_body.txt,-1,"[5.97074446e-02 6.88990302e-02 1.20139411e-01 5.55543048e-02
 5.35802085e-02 6.39424286e-02 6.41873674e-02 6.06353448e-02
 6.25318171e-02 1.37298321e-01 6.76857543e-02 3.06916474e-27]"
1010,2020\48_main_body.txt,8,"[1.80529554e-11 1.02426852e-08 3.62435986e-10 3.08969744e-08
 3.03942475e-08 1.31074423e-08 9.88357838e-11 2.60616279e-07
 9.30810501e-01 3.96006667e-10 5.53330635e-10 7.03384713e-12]"
1011,2020\49_main_body.txt,1,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1012,2020\4_main_body.txt,8,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
1013,2020\50_main_body.txt,4,"[5.85354795e-07 1.54067481e-06 8.16404784e-07 1.56236665e-06
 8.68492599e-01 1.78507297e-06 6.23658649e-07 1.26341174e-06
 1.55106329e-06 9.04566908e-07 1.06601255e-06 5.10744681e-07]"
1014,2020\51_main_body.txt,-1,"[9.86741555e-70 8.33587952e-02 2.54178550e-62 9.47190534e-02
 1.58278629e-01 9.53628682e-02 2.50209927e-66 7.46085311e-02
 9.59199570e-02 2.76075189e-62 1.00209730e-61 8.08522032e-71]"
1015,2020\52_main_body.txt,-1,"[1.69763847e-12 3.92912884e-02 1.31887504e-01 4.35514417e-02
 3.79424568e-02 4.26915522e-02 3.80727640e-08 4.86056848e-02
 5.10444713e-02 1.26452642e-01 5.02623591e-02 9.25098149e-14]"
1016,2020\53_main_body.txt,3,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
1017,2020\54_main_body.txt,-1,"[9.12767679e-19 3.64975683e-02 3.50046161e-02 4.06321234e-02
 3.92189190e-02 4.71612867e-02 2.83618751e-02 4.63818962e-02
 6.77227169e-02 3.81389262e-02 4.37023475e-02 7.16281201e-22]"
1018,2020\55_main_body.txt,4,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
1019,2020\56_main_body.txt,3,"[0.00268994 0.01357872 0.00648117 0.63200153 0.02232616 0.01316129
 0.00432001 0.01704594 0.01732475 0.00655706 0.01050942 0.00181808]"
1020,2020\57_main_body.txt,-1,"[2.75438519e-125 8.81502467e-002 6.33495646e-118 7.44526848e-002
 8.62440357e-002 1.73689892e-001 6.08491732e-122 7.90355464e-002
 1.03920586e-001 7.70637712e-118 1.78432815e-117 2.48391863e-126]"
1021,2020\58_main_body.txt,-1,"[5.59662739e-311 1.14886032e-001 2.03892400e-058 1.15124149e-001
 1.45453287e-001 1.63593774e-001 1.26570493e-298 1.06506355e-001
 1.42276899e-001 2.24440748e-058 1.05540537e-001 6.54273163e-313]"
1022,2020\5_main_body.txt,2,"[0.0145571  0.04475892 0.11351005 0.03240131 0.03193689 0.03838627
 0.02787211 0.03408905 0.03583707 0.1861009  0.03780352 0.01025263]"
1023,2020\61_main_body.txt,5,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
1024,2020\6_main_body.txt,-1,"[4.52701684e-40 3.18007540e-21 9.32371305e-36 7.12709654e-08
 5.82635516e-08 3.52239300e-21 7.86034385e-38 6.89418452e-01
 2.20836130e-01 9.43500710e-36 2.46868610e-35 6.15837655e-41]"
1025,2020\7_main_body.txt,-1,"[8.92516867e-16 6.14076534e-02 2.44737922e-08 9.13141158e-02
 6.98180611e-02 6.76041836e-02 2.38728390e-12 1.81079528e-01
 1.08195654e-01 2.48936755e-08 1.38699995e-07 7.29995339e-17]"
1026,2020\8_main_body.txt,4,"[3.42849295e-04 9.01934834e-04 4.98234618e-04 1.12624975e-03
 7.65620746e-01 9.41178657e-04 3.79442980e-04 8.14609680e-04
 9.67997789e-04 5.37628754e-04 7.19681581e-04 2.97102738e-04]"
1027,2020\9_main_body.txt,4,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
1028,2021\0_main_body.txt,3,"[0.00735909 0.03761957 0.01767791 0.37306902 0.0630938  0.0366376
 0.01172273 0.04642544 0.04829155 0.01798084 0.02863334 0.00498113]"
1029,2021\10_main_body.txt,10,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
1030,2021\11_main_body.txt,-1,"[1.86660220e-01 5.38305656e-02 6.36517012e-02 5.49138687e-02
 5.37210432e-02 6.20614543e-02 7.11329193e-02 6.51329152e-02
 6.44082041e-02 6.34156659e-02 5.82861803e-02 1.93589948e-13]"
1031,2021\12_main_body.txt,9,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
1032,2021\13_main_body.txt,-1,"[3.01690042e-22 8.68612941e-02 7.15383520e-02 8.65577647e-02
 9.53965339e-02 1.17875782e-01 9.98959609e-09 9.15512084e-02
 1.39754254e-01 8.14544900e-02 9.14180495e-02 3.44096597e-24]"
1033,2021\14_main_body.txt,-1,"[2.93806520e-10 7.71306537e-02 8.11936670e-03 8.08022698e-02
 1.25257583e-01 8.34485950e-02 7.75298958e-07 6.56426508e-02
 8.13411237e-02 8.89696925e-03 3.46059528e-02 2.50527628e-11]"
1034,2021\15_main_body.txt,-1,"[7.45805846e-05 3.66079601e-02 2.79157166e-02 5.52159742e-02
 5.21173754e-02 3.78055984e-02 2.30814695e-02 3.97986092e-02
 4.50263893e-02 2.96274041e-02 5.07159290e-02 5.90646054e-08]"
1035,2021\16_main_body.txt,4,"[2.04171628e-05 5.32113256e-05 2.90161570e-05 6.18563606e-05
 8.32037190e-01 5.77529083e-05 2.21556952e-05 4.64111687e-05
 5.66917245e-05 3.15728260e-05 3.99910288e-05 1.75833215e-05]"
1036,2021\17_main_body.txt,-1,"[1.28142333e-08 4.62847329e-02 3.00033537e-02 4.57598345e-02
 6.64965353e-02 4.61754318e-02 2.48345212e-02 3.52183219e-02
 4.25029281e-02 3.25109266e-02 4.02180367e-02 9.86835824e-12]"
