,document,topic,distr
95,1998\51_main_body.txt,1,"[4.3176841e-03 4.8777667e-01 4.8710775e-02 6.0812454e-05 6.0812454e-05
 1.3080759e-01 6.0812454e-05 2.6818290e-02 1.3141571e-01 6.0812454e-05
 2.3777669e-02 8.5745566e-03 9.9793240e-02 3.7764534e-02]"
96,1998\52_main_body.txt,1,"[2.3843587e-04 4.2465428e-01 4.3156892e-02 2.3843587e-04 2.6227946e-03
 2.0529328e-01 2.3843587e-04 2.6227946e-03 2.5059608e-01 2.3843587e-04
 2.3843587e-04 2.8850740e-02 2.8850740e-02 1.2160229e-02]"
97,1998\53_main_body.txt,1,"[2.9302498e-02 2.9028514e-01 2.1644843e-01 4.6438192e-05 1.2584751e-02
 6.9703728e-02 4.6438192e-05 7.5276315e-02 1.7697595e-01 1.6764186e-02
 3.0695645e-02 2.3265533e-02 5.8558561e-02 4.6438192e-05]"
98,1998\54_main_body.txt,8,"[1.0774232e-01 2.2363443e-02 4.5163482e-02 4.8510723e-05 1.3146406e-02
 1.1744446e-01 5.3361797e-04 4.8510723e-05 2.9305327e-01 3.1095373e-02
 2.0815952e-01 4.8510723e-05 4.8510723e-05 1.6110411e-01]"
99,1998\55_main_body.txt,2,"[1.6436554e-04 8.3826426e-03 4.4230768e-01 3.4681130e-02 1.6436554e-04
 1.6436554e-04 1.8080210e-03 1.6436554e-04 1.3987507e-01 3.4368837e-01
 1.6436554e-04 1.6436554e-04 1.6436554e-04 2.8106509e-02]"
100,1998\56_main_body.txt,2,"[1.4920802e-02 4.0299293e-02 5.0980139e-01 4.3756019e-05 4.3756019e-05
 4.3756019e-05 1.3608122e-02 4.3756019e-05 1.2168549e-01 2.6914325e-01
 4.3756019e-05 4.3756019e-05 2.9797848e-02 4.8131621e-04]"
101,1998\57_main_body.txt,9,"[7.33702164e-03 6.13423111e-03 1.52874663e-01 4.93144058e-03
 1.32306956e-03 8.53981171e-03 1.20279044e-04 1.20279044e-04
 1.57685831e-01 5.17320156e-01 1.20279044e-04 1.20279044e-04
 9.87490937e-02 4.46235240e-02]"
102,1998\58_main_body.txt,11,"[1.59202516e-01 4.23298370e-05 4.23298370e-05 4.65628196e-04
 4.65628196e-04 4.65628196e-04 4.23298370e-05 4.23298370e-05
 1.23179825e-02 1.02903835e-01 9.77819227e-03 5.81654251e-01
 4.49119546e-02 8.76650959e-02]"
103,1998\59_main_body.txt,2,"[7.3878150e-03 6.4757387e-03 5.7561105e-01 2.0156877e-02 1.1948194e-02
 2.3805181e-02 3.7395109e-03 1.9153592e-03 9.1207585e-05 2.9377964e-01
 1.0032834e-03 1.0032834e-03 9.1207585e-05 5.2991606e-02]"
104,1998\5_main_body.txt,1,"[2.2453114e-03 5.0677997e-01 6.8283886e-02 1.3520297e-01 2.4258167e-02
 1.7086379e-01 4.4025714e-05 6.3881315e-02 4.4025714e-05 5.3271116e-03
 4.4025714e-05 4.4025714e-05 7.9686539e-03 1.5012767e-02]"
105,1998\60_main_body.txt,2,"[6.54698312e-02 6.67378554e-05 3.99159074e-01 1.14121735e-02
 6.67378554e-05 6.67378554e-05 4.07100888e-03 6.67378554e-05
 6.54698312e-02 2.12960497e-01 1.40816867e-02 3.54378000e-02
 9.55018699e-02 9.61692482e-02]"
106,1998\61_main_body.txt,2,"[6.8827709e-03 2.2202487e-04 5.1531976e-01 4.0186502e-02 2.4422735e-03
 2.2202487e-04 2.2202487e-04 6.8827709e-03 1.6452043e-01 1.5341918e-01
 2.2202487e-04 1.3543516e-02 2.2202487e-04 9.5692717e-02]"
107,1998\62_main_body.txt,2,"[0.05220493 0.02950714 0.29863814 0.02950714 0.04247731 0.00032425
 0.00032425 0.00032425 0.14948119 0.29215306 0.0035668  0.00032425
 0.05544747 0.04571985]"
108,1998\63_main_body.txt,2,"[1.64365541e-04 1.66009199e-02 4.45594996e-01 1.49572650e-02
 1.64365541e-04 1.64365541e-04 1.64365541e-04 1.64365541e-04
 1.21794865e-01 3.58481258e-01 1.64365541e-04 1.64365541e-04
 1.64365541e-04 4.12557535e-02]"
109,1998\64_main_body.txt,2,"[1.4483241e-02 3.7673932e-02 5.1723987e-01 4.3756019e-05 4.3756019e-05
 9.1887632e-04 1.2733001e-02 4.3756019e-05 1.1949769e-01 2.5995448e-01
 4.3756019e-05 4.3756019e-05 2.6734926e-02 1.0545201e-02]"
110,1998\65_main_body.txt,9,"[1.21481838e-02 8.53981171e-03 1.31224439e-01 6.13423111e-03
 2.52585975e-03 2.29732972e-02 1.32306956e-03 1.20279044e-04
 1.49266288e-01 5.41375995e-01 1.20279044e-04 1.20279044e-04
 9.03295577e-02 3.37984115e-02]"
111,1998\66_main_body.txt,11,"[1.65551990e-01 4.23298370e-05 4.23298370e-05 4.23298370e-05
 4.23298370e-05 4.23298370e-05 4.23298370e-05 4.23298370e-05
 1.69742629e-02 1.02903835e-01 4.23298370e-05 5.79114497e-01
 5.21080270e-02 8.30088109e-02]"
112,1998\67_main_body.txt,2,"[1.3772346e-02 9.1207585e-05 5.6740236e-01 2.2893105e-02 2.6541408e-02
 1.7420650e-02 6.4757387e-03 9.1207585e-05 9.1207585e-05 2.8009850e-01
 5.5636629e-03 9.1207585e-05 9.2119668e-03 5.0255381e-02]"
113,1998\68_main_body.txt,2,"[8.14869180e-02 2.06887326e-03 3.96489561e-01 5.40576642e-03
 6.67378554e-05 6.67378554e-05 4.73838765e-03 6.67378554e-05
 4.74506132e-02 2.38988250e-01 1.27469301e-02 2.40923632e-02
 8.21542963e-02 1.04177795e-01]"
114,1998\69_main_body.txt,2,"[4.6625221e-03 4.6625221e-03 4.4205153e-01 6.4609237e-02 1.3543516e-02
 2.2202487e-04 2.2202487e-04 2.2202487e-04 2.1780640e-01 1.4897868e-01
 2.2202487e-04 1.5763765e-02 2.2202487e-04 8.6811721e-02]"
115,1998\6_main_body.txt,1,"[8.9653935e-05 5.2008247e-01 1.2381209e-01 1.4434284e-02 8.9653935e-05
 1.6774252e-01 1.1744666e-02 1.8827325e-03 5.6571633e-02 1.3537744e-02
 1.9813519e-02 8.9653935e-05 7.0019722e-02 8.9653935e-05]"
116,1998\7_main_body.txt,1,"[1.0458254e-02 4.7261760e-01 1.3196495e-01 4.3395245e-05 4.7734773e-04
 4.2136785e-02 1.1326159e-02 2.8684257e-02 2.5564137e-01 4.3395245e-05
 2.0439161e-02 4.3395245e-05 1.3452526e-03 2.4778685e-02]"
117,1998\9_main_body.txt,2,"[7.8534320e-02 8.3453078e-03 6.5275782e-01 3.3712832e-03 1.9398695e-02
 5.5266941e-05 5.5266941e-05 1.8293357e-02 1.0003316e-02 1.7690948e-01
 1.9398695e-02 5.5266941e-05 1.2766663e-02 5.5266941e-05]"
118,1999\0_main_body.txt,1,"[1.6024470e-02 5.1684624e-01 1.0915815e-01 2.8350987e-02 5.0675678e-03
 1.7535610e-01 9.5872901e-04 2.0133309e-02 2.8350987e-02 4.3416727e-02
 4.5653764e-05 3.6979550e-03 5.2547481e-02 4.5653764e-05]"
119,1999\11_main_body.txt,13,"[2.9000193e-01 3.4425913e-03 6.4051598e-02 4.8487203e-05 1.3624904e-02
 1.8381499e-01 4.8487203e-05 5.3335924e-04 5.9687745e-02 2.2837471e-02
 4.8487203e-05 1.3140032e-02 3.9323121e-02 3.0939683e-01]"
120,1999\12_main_body.txt,13,"[1.1395390e-02 6.6407621e-02 4.4140764e-02 4.3660497e-05 4.3660497e-05
 1.7730528e-01 4.3660497e-05 4.3660497e-05 2.7728781e-01 4.3660497e-05
 1.7900803e-03 3.0998953e-03 1.5761439e-02 4.0259343e-01]"
121,1999\13_main_body.txt,13,"[1.1476987e-01 2.0053279e-02 9.7750485e-02 7.3997333e-05 1.7833358e-02
 2.7904394e-01 8.1397069e-04 1.5539440e-03 7.4071333e-02 5.9937844e-03
 6.3711703e-02 6.7337579e-03 7.3997333e-05 3.1752256e-01]"
122,1999\14_main_body.txt,13,"[0.14099859 0.13748242 0.00035162 0.00035162 0.00035162 0.05309423
 0.00035162 0.00035162 0.25       0.03199719 0.04957806 0.00386779
 0.00035162 0.330872  ]"
123,1999\15_main_body.txt,12,"[0.2113402  0.00515464 0.00515464 0.05670103 0.00515464 0.00515464
 0.00515464 0.00515464 0.00515464 0.05670103 0.00515464 0.00515464
 0.62371135 0.00515464]"
124,1999\16_main_body.txt,0,"[4.3486890e-01 4.6159530e-05 8.1748530e-02 4.6159530e-05 4.6159530e-05
 3.2773265e-03 4.6159530e-05 2.7741877e-02 2.2022712e-01 9.6981175e-02
 1.0201256e-02 2.4972305e-02 7.6670982e-02 2.3125924e-02]"
125,1999\17_main_body.txt,13,"[5.8635801e-02 2.4816616e-02 9.5789284e-02 4.7632660e-05 4.7632660e-05
 4.7632660e-05 4.7632660e-05 5.2395929e-04 3.1823379e-01 4.0059067e-02
 1.9529390e-03 5.2395929e-04 3.1008860e-02 4.2826521e-01]"
126,1999\18_main_body.txt,9,"[5.6080393e-02 1.4355839e-03 1.0470502e-01 4.6309164e-05 4.6309164e-05
 1.5749747e-01 4.6309164e-05 4.6309164e-05 1.8620914e-01 2.6400852e-01
 4.6309164e-05 2.8294897e-02 9.3081417e-03 1.9222933e-01]"
127,1999\19_main_body.txt,2,"[2.6997842e-04 3.1344491e-01 3.9983803e-01 2.9697625e-03 1.3768898e-02
 2.6997842e-04 2.6997842e-04 2.6997842e-04 2.6997842e-04 2.1355292e-01
 3.5367172e-02 2.6997842e-04 1.6468683e-02 2.9697625e-03]"
128,1999\1_main_body.txt,8,"[5.5604982e-05 4.1764900e-01 4.0647242e-02 1.7237543e-03 2.8358540e-03
 2.0629447e-02 5.5604982e-05 5.5604982e-05 5.1384562e-01 1.7237543e-03
 5.5604982e-05 5.5604982e-05 5.5604982e-05 6.1165483e-04]"
129,1999\20_main_body.txt,12,"[4.69385423e-02 2.43504286e-01 1.17544062e-01 5.64844086e-05
 2.77338438e-02 4.01039282e-03 6.21328538e-04 1.07376866e-01
 1.27711251e-01 5.64844086e-05 8.52914620e-03 1.70018077e-02
 2.98859000e-01 5.64844086e-05]"
130,1999\21_main_body.txt,8,"[3.35071832e-02 1.23499315e-02 6.79492280e-02 4.92029139e-05
 4.92029139e-05 9.94390920e-02 4.92029139e-05 4.92029139e-05
 4.13353652e-01 1.43180480e-02 4.92029139e-05 4.47746506e-03
 1.67781916e-02 3.37581158e-01]"
131,1999\23_main_body.txt,0,"[5.4988551e-01 5.2018309e-05 8.5882232e-02 5.7220145e-04 5.7220145e-04
 2.1436746e-01 5.2018309e-05 6.5595090e-02 1.6125676e-03 4.1146483e-02
 2.1899708e-02 5.2018309e-05 1.6697876e-02 1.6125676e-03]"
132,1999\24_main_body.txt,2,"[1.1538060e-02 1.4519161e-01 4.1667536e-01 5.2208416e-05 5.2208416e-05
 1.8847236e-02 5.2208416e-05 5.2208416e-05 1.8852459e-01 7.8886919e-02
 1.8325154e-02 5.7429256e-04 1.7280985e-02 1.0394696e-01]"
133,1999\25_main_body.txt,13,"[5.0021135e-03 7.4749894e-02 3.8819216e-02 7.0452304e-05 7.0452304e-05
 1.9170073e-01 7.0452304e-05 7.7497534e-04 2.7412993e-01 3.5930674e-03
 7.0452304e-05 7.0452304e-05 2.7546849e-02 3.8333097e-01]"
134,1999\26_main_body.txt,5,"[1.2306609e-03 1.0495781e-01 7.3898263e-02 6.4463197e-04 6.5049226e-03
 4.6243551e-01 4.1608061e-03 5.8602905e-05 3.1827238e-01 8.8490387e-03
 1.2306609e-03 5.8602905e-05 1.1779184e-02 5.9188935e-03]"
135,1999\27_main_body.txt,8,"[5.7491088e-05 4.0876161e-02 6.3297689e-02 5.7491088e-05 5.7491088e-05
 2.7199033e-01 1.7822237e-03 5.7491088e-05 5.6749451e-01 1.2705531e-02
 5.7491088e-05 5.7491088e-05 1.5005174e-02 2.6503392e-02]"
136,1999\28_main_body.txt,0,"[5.6091809e-01 1.3006213e-01 6.2758856e-02 5.7524161e-05 6.3276576e-04
 1.5013806e-02 5.7524161e-05 2.3584904e-03 1.6630235e-01 5.7524161e-05
 6.3276576e-04 5.7524161e-05 6.1033133e-02 5.7524161e-05]"
137,1999\29_main_body.txt,2,"[2.3181468e-01 3.2733537e-02 3.7921134e-01 1.9142419e-04 1.9142419e-04
 5.1875956e-02 1.9142419e-04 1.9142419e-04 1.6098773e-01 1.3591117e-02
 4.4218987e-02 9.7626336e-03 2.3162328e-02 5.1875956e-02]"
138,1999\30_main_body.txt,2,"[0.09060223 0.02041363 0.43350834 0.00058937 0.03220103 0.15168239
 0.00916202 0.00112516 0.16507715 0.01184098 0.02630733 0.01291256
 0.01184098 0.03273682]"
139,1999\31_main_body.txt,2,"[1.2062195e-02 3.4904223e-02 6.6606557e-01 4.0073737e-05 1.5668830e-02
 2.5687264e-02 1.2422858e-03 4.0073737e-05 1.4065881e-02 1.8518074e-01
 2.4885790e-02 2.0437606e-03 4.4481852e-03 1.3665143e-02]"
140,1999\32_main_body.txt,2,"[1.7559759e-03 1.2184208e-01 5.7216495e-01 8.1624560e-02 5.6644385e-05
 5.6644385e-05 5.6644385e-05 1.7559759e-03 1.6483517e-02 1.7848647e-01
 2.2147954e-02 5.6644385e-05 3.4553076e-03 5.6644385e-05]"
141,1999\33_main_body.txt,2,"[7.3701188e-02 3.0988494e-02 6.4247733e-01 4.3584383e-05 4.3584383e-05
 2.9680964e-02 4.7942821e-04 1.3511158e-03 1.0944039e-01 6.2369253e-02
 2.8373431e-02 4.7942821e-04 1.5298117e-02 5.2737105e-03]"
142,1999\34_main_body.txt,0,"[5.2032280e-01 1.0219759e-01 1.1970050e-01 9.7238430e-05 9.7238430e-05
 1.6054064e-01 9.7238430e-05 1.0696227e-03 9.8210815e-03 6.8164133e-02
 9.7238430e-05 9.7238430e-05 1.0793466e-02 6.9039282e-03]"
143,1999\35_main_body.txt,0,"[6.5273881e-01 9.0337932e-02 4.3369524e-02 2.5009150e-03 6.0997925e-05
 5.4959130e-02 1.8909356e-03 6.7097717e-04 1.3486642e-01 6.0997925e-05
 6.0997925e-05 6.0997925e-05 1.8360376e-02 6.0997925e-05]"
144,1999\36_main_body.txt,2,"[1.51270598e-01 1.63289830e-01 3.60748619e-01 8.25892761e-02
 1.73420329e-02 1.22081034e-01 1.71703286e-04 1.71703286e-04
 1.88873627e-03 9.28914770e-02 1.71703286e-04 1.71703286e-04
 7.03983475e-03 1.71703286e-04]"
145,1999\37_main_body.txt,5,"[5.3411484e-02 2.7601424e-01 1.1729452e-01 6.5858796e-05 1.0603267e-02
 4.1168332e-01 6.5858796e-05 6.5858796e-05 6.3290305e-02 1.9823499e-02
 2.6409376e-02 6.5858796e-05 2.1140672e-02 6.5858796e-05]"
146,1999\38_main_body.txt,0,"[6.6252738e-01 2.1427745e-02 8.3227448e-02 5.7756730e-05 5.7756730e-05
 1.2764237e-02 5.7756730e-05 1.7904585e-03 5.7756730e-05 1.7332794e-01
 5.7756730e-05 5.7756730e-05 4.4530436e-02 5.7756730e-05]"
147,1999\39_main_body.txt,0,"[2.6099351e-01 2.4794626e-01 1.8657583e-01 3.4309463e-03 4.8323189e-05
 7.6882191e-02 4.8323189e-05 4.8323189e-05 2.0880450e-01 4.8323189e-05
 4.8323189e-05 4.8323189e-05 3.4309463e-03 1.1645888e-02]"
148,1999\3_main_body.txt,1,"[4.7160916e-05 3.2262781e-01 5.6168649e-02 5.5697039e-02 1.3252217e-02
 1.3115451e-01 4.7160916e-05 1.3870026e-01 1.8633278e-01 4.7160916e-05
 2.3156008e-02 4.7160916e-05 6.6072442e-02 6.6496893e-03]"
149,1999\41_main_body.txt,0,"[6.5320474e-01 7.9121068e-02 7.5647034e-02 8.6850792e-05 8.6850792e-05
 6.1664060e-03 8.6850792e-05 2.2668056e-02 7.0349141e-03 8.6850792e-05
 8.6850792e-05 8.6850792e-05 1.0517631e-01 5.0460305e-02]"
150,1999\42_main_body.txt,0,"[4.85316038e-01 1.20454282e-03 8.38017687e-02 5.73591824e-05
 5.73591824e-05 1.11334175e-01 5.73591824e-05 5.73591824e-05
 2.50716984e-01 5.73591824e-05 4.19295616e-02 6.36686943e-03
 1.89858880e-02 5.73591824e-05]"
151,1999\44_main_body.txt,0,"[5.8618581e-01 8.8970391e-03 2.1121977e-02 3.1988587e-02 6.7916328e-05
 7.4096709e-02 6.7916328e-05 7.5387126e-03 6.7916328e-05 7.4707961e-04
 6.7916328e-05 6.7916328e-05 2.4932083e-01 1.9763650e-02]"
152,1999\46_main_body.txt,0,"[5.4911917e-01 2.5273243e-01 5.2076639e-03 2.4495305e-02 7.0721359e-04
 1.8066091e-02 7.7793496e-03 3.0924520e-02 2.5781149e-02 6.4292144e-05
 2.6359777e-03 1.7423172e-02 6.4999357e-02 6.4292144e-05]"
153,1999\47_main_body.txt,0,"[4.52978998e-01 1.17114484e-01 3.21261701e-03 9.05373786e-03
 2.92056095e-04 2.92056095e-04 2.92056095e-04 3.53387855e-02
 2.92056095e-04 2.92056095e-04 2.94976644e-02 9.05373786e-03
 2.63142526e-01 7.91471973e-02]"
154,1999\48_main_body.txt,12,"[3.1200328e-01 1.2793460e-01 2.5623459e-02 4.4350050e-02 4.5674617e-05
 4.5674617e-05 2.4709966e-02 1.6945282e-02 4.5674617e-05 4.5674617e-05
 4.5674617e-05 1.4204806e-02 4.1705492e-01 1.6945282e-02]"
155,1999\49_main_body.txt,0,"[4.4405541e-01 1.8183850e-01 6.7863524e-02 7.4493444e-05 8.1942789e-04
 7.4493444e-05 4.2535756e-02 7.4493444e-05 9.0211555e-02 7.4493444e-05
 7.4493444e-05 7.4493444e-05 1.5129618e-01 2.0932658e-02]"
156,1999\4_main_body.txt,1,"[1.9330410e-02 4.5908061e-01 9.5057793e-02 6.6427529e-05 6.6427529e-05
 3.4150389e-01 1.6673310e-02 7.3734559e-03 9.3662813e-03 3.8594391e-02
 9.3662813e-03 6.6427529e-05 6.6427529e-05 3.3878037e-03]"
157,1999\52_main_body.txt,0,"[5.9026074e-01 1.0255366e-02 3.0630263e-02 1.8405324e-02 6.7916328e-05
 7.4096709e-02 6.7916328e-05 1.1613692e-02 6.7916328e-05 6.7916328e-05
 6.7916328e-05 6.7916328e-05 2.5067917e-01 1.3651182e-02]"
158,1999\54_main_body.txt,0,"[5.6519222e-01 2.5401825e-01 1.3501350e-03 1.6780250e-02 8.4222713e-03
 1.7423172e-02 1.0351035e-02 1.9351935e-02 2.5138227e-02 6.4292144e-05
 6.4292144e-05 1.3565643e-02 6.7571044e-02 7.0721359e-04]"
159,1999\55_main_body.txt,0,"[4.2961451e-01 1.0543224e-01 2.9205609e-04 2.9205609e-04 2.9205609e-04
 3.5338785e-02 1.1974299e-02 9.0537379e-03 2.9205609e-04 2.9205609e-04
 2.9205609e-04 9.0537379e-03 3.2447430e-01 7.3306076e-02]"
160,1999\56_main_body.txt,12,"[3.1063306e-01 1.3524254e-01 2.6993698e-02 3.9782591e-02 4.5674617e-05
 4.5674617e-05 2.6536951e-02 7.8103594e-03 4.5674617e-05 4.5674617e-05
 4.5674617e-05 1.9685758e-02 4.1203070e-01 2.1055996e-02]"
161,1999\57_main_body.txt,0,"[4.4480032e-01 1.9450238e-01 6.7118593e-02 7.4493444e-05 3.7991656e-03
 7.4493444e-05 2.4657328e-02 7.4493444e-05 1.0362039e-01 8.1942789e-04
 7.4493444e-05 7.4493444e-05 1.4906138e-01 1.1248510e-02]"
162,1999\5_main_body.txt,13,"[4.9106267e-05 2.9026711e-01 5.6030247e-02 4.9106267e-05 4.9106267e-05
 1.7093891e-01 1.1343547e-02 2.5044195e-03 1.2870753e-01 4.9106267e-05
 4.9106267e-05 1.5222941e-03 3.1968176e-02 3.0647218e-01]"
163,1999\6_main_body.txt,12,"[2.6912181e-02 2.7845070e-01 9.0895772e-02 5.3726678e-04 4.8842434e-05
 1.2747875e-02 4.8842434e-05 4.8891276e-02 1.3583080e-01 1.1771027e-02
 4.8842434e-05 2.9793885e-03 3.7076291e-01 2.0074239e-02]"
164,1999\7_main_body.txt,0,"[5.2913642e-01 2.7926790e-02 4.3178707e-02 2.5823077e-02 4.2600189e-03
 1.5572736e-01 1.3726728e-02 5.2592826e-05 3.4763858e-02 5.7852111e-04
 5.2592826e-05 5.2592826e-05 1.2417167e-01 4.0549070e-02]"
165,1999\8_main_body.txt,2,"[9.8392675e-03 3.2379451e-01 4.3871111e-01 2.2607781e-02 7.5108910e-05
 1.6599068e-02 2.0354513e-02 7.5108910e-05 1.0973412e-01 3.6127385e-02
 3.8305542e-03 7.5108910e-05 1.5847979e-02 2.3283761e-03]"
166,1999\9_main_body.txt,1,"[1.4544431e-03 5.3819090e-01 5.2125365e-02 1.6937224e-02 4.6917521e-05
 2.6419255e-01 9.8526792e-04 3.1950831e-02 2.9604955e-02 4.6917521e-05
 5.1656190e-02 4.6917521e-05 1.2714649e-02 4.6917521e-05]"
167,2000\0_main_body.txt,0,"[4.04754937e-01 5.66783845e-02 3.66627611e-02 4.88185942e-05
 2.20171846e-02 2.83684820e-01 2.00644415e-02 4.88185942e-05
 1.05008796e-01 4.88185942e-05 5.37004555e-04 6.88342191e-03
 3.32454592e-02 3.03163454e-02]"
168,2000\10_main_body.txt,0,"[4.9674907e-01 1.9510765e-01 6.6670217e-02 3.5759963e-02 5.3293541e-05
 1.3648476e-01 5.3293541e-05 1.1191643e-03 6.3472606e-02 3.7838414e-03
 5.3293541e-05 5.3293541e-05 5.3293541e-05 5.8622897e-04]"
169,2000\11_main_body.txt,5,"[3.1129903e-01 5.0540431e-03 3.5078060e-02 5.0040031e-05 5.0040031e-05
 3.9686748e-01 5.0040031e-05 5.0040031e-05 5.5044034e-04 4.0532425e-03
 5.2091673e-02 5.0040031e-05 1.8064450e-02 1.7669135e-01]"
170,2000\12_main_body.txt,0,"[7.2816759e-01 7.2041354e-03 2.9751429e-02 1.4903212e-02 5.4993401e-05
 1.4353277e-02 5.4993401e-05 2.8101627e-02 5.4993401e-05 6.0492742e-04
 5.4993401e-05 8.8539375e-03 1.3423890e-01 3.3600967e-02]"
171,2000\13_main_body.txt,0,"[5.9883720e-01 7.3509756e-04 2.4124565e-02 6.6827051e-05 1.4033680e-03
 2.6737502e-01 8.7543437e-03 6.6827051e-05 2.1451483e-02 6.6827051e-05
 6.6827051e-05 6.6827051e-05 6.8230420e-02 8.7543437e-03]"
172,2000\14_main_body.txt,0,"[5.2875912e-01 2.2994917e-02 7.5678691e-02 6.8179000e-04 1.9214081e-03
 6.1980907e-05 4.4006445e-03 8.7393085e-03 1.4323789e-01 5.6402627e-03
 2.8573198e-02 1.9895870e-02 1.1782571e-01 4.1589189e-02]"
173,2000\15_main_body.txt,0,"[7.2046852e-01 5.4993401e-05 2.0952486e-02 1.4353277e-02 5.4993401e-05
 9.4038714e-03 5.4993401e-05 3.8000438e-02 5.4993401e-05 5.4993401e-05
 5.4993401e-05 9.4038714e-03 1.4633743e-01 4.0750109e-02]"
174,2000\17_main_body.txt,2,"[2.3303409e-01 4.6008334e-02 4.4250292e-01 5.3435931e-05 3.4786791e-02
 2.5168322e-02 5.3435931e-05 5.3435931e-05 9.9978626e-02 1.6618574e-02
 1.5015497e-02 2.2496525e-02 3.4786791e-02 2.9443197e-02]"
175,2000\18_main_body.txt,0,"[3.6734244e-01 4.6349343e-02 2.7552518e-01 2.2770676e-03 7.3453797e-05
 5.0022036e-02 7.3453797e-05 3.6065813e-02 6.3978255e-02 2.7985895e-02
 7.3453797e-05 8.0799178e-04 3.3127662e-02 9.6297935e-02]"
176,2000\19_main_body.txt,8,"[3.95234907e-03 1.84257384e-02 1.80416390e-01 5.56668892e-05
 1.00757070e-02 9.35760438e-02 2.83901137e-03 5.56668892e-05
 5.62847912e-01 5.18258736e-02 5.56668892e-05 1.39723895e-02
 6.73569366e-03 5.51658869e-02]"
177,2000\1_main_body.txt,5,"[3.08635056e-01 6.22122679e-05 3.30347121e-02 1.92858023e-03
 6.22122679e-05 4.77852404e-01 1.25046661e-02 6.22122679e-05
 1.21376134e-01 6.22122679e-05 7.52768479e-03 6.22122679e-05
 1.12604210e-02 2.55692415e-02]"
178,2000\20_main_body.txt,2,"[2.0210886e-01 3.6491111e-02 5.8137351e-01 5.5205917e-05 5.5205917e-05
 4.6428174e-02 7.7840346e-03 5.5205917e-05 5.5205917e-05 1.1709175e-01
 5.5205917e-05 5.5205917e-05 5.5205917e-05 8.3360933e-03]"
179,2000\21_main_body.txt,2,"[3.4154646e-02 4.4170670e-02 2.6652643e-01 1.0016026e-04 8.1129810e-03
 1.2730367e-01 2.1033653e-03 9.1145840e-03 1.9641426e-01 9.7255602e-02
 8.0228359e-02 1.0016026e-04 1.1728766e-01 1.7127404e-02]"
180,2000\22_main_body.txt,8,"[5.75241611e-05 4.01000887e-01 6.10331334e-02 5.75241611e-05
 1.20800734e-03 1.03601016e-01 5.75241611e-05 8.11090693e-03
 4.18258160e-01 5.75241611e-05 2.93373200e-03 1.20800734e-03
 5.75241611e-05 2.35849037e-03]"
181,2000\23_main_body.txt,1,"[3.5528422e-03 4.6792433e-01 4.9089272e-02 6.0598478e-02 5.0040031e-05
 1.6668335e-01 8.0564450e-03 4.1583266e-02 1.7719175e-01 5.0040031e-05
 8.5568456e-03 5.0040031e-05 6.0548438e-03 1.0558447e-02]"
182,2000\24_main_body.txt,1,"[1.7049961e-02 5.1948565e-01 9.5785663e-02 5.1546395e-03 2.3224198e-03
 5.6644385e-05 5.6644385e-05 2.4980173e-02 9.1820553e-02 3.6309052e-02
 5.6644385e-05 5.6644385e-05 1.9944489e-01 7.4204146e-03]"
183,2000\25_main_body.txt,1,"[3.2686628e-03 2.9217631e-01 1.8030368e-02 1.0544074e-04 1.0544074e-04
 8.3403625e-02 4.3230704e-03 1.9095318e-01 1.5088570e-01 1.1598482e-03
 2.7520033e-02 2.2142555e-03 2.2574863e-01 1.0544074e-04]"
184,2000\26_main_body.txt,1,"[1.8123083e-02 5.2841651e-01 1.3529347e-01 1.1498028e-03 7.7201054e-03
 5.4752520e-05 5.4752520e-05 5.4752520e-05 1.4076872e-01 2.3598334e-02
 5.4752520e-05 5.5300044e-03 1.0079939e-01 3.8381513e-02]"
185,2000\27_main_body.txt,1,"[9.9610202e-02 3.4508005e-01 1.1641382e-02 2.3756847e-02 1.4801938e-02
 5.0621573e-02 5.7943532e-04 5.0094817e-02 1.0856511e-01 5.2675940e-05
 5.2675940e-05 2.6864728e-03 2.9240412e-01 5.2675940e-05]"
186,2000\28_main_body.txt,6,"[4.8323189e-05 5.3638741e-03 8.6546831e-02 4.8323189e-05 6.8135695e-03
 7.6882191e-02 4.0789601e-01 3.9673336e-02 3.1946459e-01 4.8323189e-05
 4.8323189e-05 3.3391323e-02 2.0827293e-02 2.9477144e-03]"
187,2000\29_main_body.txt,8,"[7.8798741e-02 1.9338547e-01 5.2188549e-02 5.4306507e-05 5.4306507e-05
 1.5048333e-01 5.4306507e-05 5.4306507e-05 2.4443358e-01 1.5803194e-02
 8.8030845e-02 5.4306507e-05 1.1404365e-03 1.7546432e-01]"
188,2000\2_main_body.txt,12,"[2.65126199e-01 5.76236016e-05 3.40555497e-02 2.25308277e-02
 5.76236016e-05 1.10694945e-01 5.76236016e-05 2.36256770e-03
 3.29030752e-02 4.09127586e-03 4.09127586e-03 6.33859658e-04
 4.27048504e-01 9.62890387e-02]"
189,2000\30_main_body.txt,8,"[0.22012337 0.00038551 0.09676176 0.04664611 0.02351581 0.00038551
 0.00424056 0.00038551 0.35890517 0.03893601 0.01195065 0.00038551
 0.00038551 0.19699305]"
